,Sun,,,,,24.0000000000000000,30.0000000000000000,30.0000000000000000,30.0000000000000000,30.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000,24.0000000000000000
SetHeat,WD,HTGSETP_SCH,Temperature,Through 12/31,SummerDesign,21.0000000000000000,15.6000000000000000,15.6000000000000000,15.6000000000000000,15.6000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000
,Sat,,,,,21.0000000000000000,15.6000000000000000,15.6000000000000000,15.6000000000000000,15.6000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000
,Sun,,,,,21.0000000000000000,15.6000000000000000,15.6000000000000000,15.6000000000000000,15.6000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000,21.0000000000000000
SchGas,WD,GAS_EQUIP_SCH,Fraction,Through 12/31,"WD, Sat",0.0200000000000000,0.0200000000000000,0.0200000000000000,0.0200000000000000,0.0200000000000000,0.0500000000000000,0.1000000000000000,0.1500000000000000,0.2000000000000000,0.1500000000000000,0.2500000000000000,0.2500000000000000,0.2500000000000000,0.2000000000000000,0.1500000000000000,0.2000000000000000,0.3000000000000000,0.3000000000000000,0.3000000000000000,0.2000000000000000,0.2000000000000000,0.1500000000000000,0.1000000000000000,0.0500000000000000
,Sat,,,,"WD, Sat",0.0200000000000000,0.0200000000000000,0.0200000000000000,0.0200000000000000,0.0200000000000000,0.0500000000000000,0.1000000000000000,0.1500000000000000,0.2000000000000000,0.1500000000000000,0.2500000000000000,0.2500000000000000,0.2500000000000000,0.2000000000000000,0.1500000000000000,0.2000000000000000,0.3000000000000000,0.3000000000000000,0.3000000000000000,0.2000000000000000,0.2000000000000000,0.1500000000000000,0.1000000000000000,0.0500000000000000
,Sun,,,,"Sun, Hol, Other",0.0200000000000000,0.0200000000000000,0.0200000000000000,0.0200000000000000,0.0200000000000000,0.0500000000000000,0.1000000000000000,0.1500000000000000,0.2000000000000000,0.1500000000000000,0.2500000000000000,0.2500000000000000,0.2500000000000000,0.2000000000000000,0.1500000000000000,0.2000000000000000,0.3000000000000000,0.3000000000000000,0.3000000000000000,0.2000000000000000,0.2000000000000000,0.1500000000000000,0.1000000000000000,0.0500000000000000
SchWater,WD,BLDG_SWH_SCH,Fraction,Through 12/31,"WD, SummerDesign",0.2000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.1500000000000000,0.6000000000000000,0.5500000000000000,0.4500000000000000,0.4000000000000000,0.4500000000000000,0.4000000000000000,0.3500000000000000,0.3000000000000000,0.3000000000000000,0.3000000000000000,0.4000000000000000,0.5500000000000000,0.6000000000000000,0.5000000000000000,0.5500000000000000,0.4500000000000000,0.2500000000000000
,Sat,,,,"Sat, WinterDesign",0.2000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.1500000000000000,0.1500000000000000,0.1500000000000000,0.5000000000000000,0.4500000000000000,0.5000000000000000,0.5000000000000000,0.4500000000000000,0.4000000000000000,0.4000000000000000,0.3500000000000000,0.4000000000000000,0.5500000000000000,0.5500000000000000,0.5000000000000000,0.5500000000000000,0.4000000000000000,0.3000000000000000
,Sun,,,,"Sun, Hol, Other",0.2500000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.1500000000000000,0.1500000000000000,0.1500000000000000,0.1500000000000000,0.5000000000000000,0.5000000000000000,0.4000000000000000,0.4000000000000000,0.3000000000000000,0.3000000000000000,0.3000000000000000,0.4000000000000000,0.5000000000000000,0.5000000000000000,0.4000000000000000,0.5000000000000000,0.4000000000000000,0.2000000000000000
