3.0000000000000000,,Location Summary,,,,,,,,,,,,,,,,,
Building,UWG,,,Miami,Houston,Phoenix,Atlanta,Los Angeles,Las Vegas,San Francisco,Baltimore,Albuquerque,Seattle,Chicago,Boulder,Minneapolis,Helena,Duluth,Fairbanks
BLD10PRE,Zone,,ASHRAE 90.1-2004 Climate Zone,1A,2A,2B,3A,3B-CA,3B,3C,4A,4B,4C,5A,5B,6A,6B,7.0000000000000000,8.0000000000000000
BLD10PRE,TypeWall,,Construction Type,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame
BLD10PRE,RvalWall,,R-value (m2·K / W),0.7656967840735070,0.7656967840735070,0.7656967840735070,0.7824726134585290,0.7656967840735070,0.7656967840735070,0.7861635220125790,0.9891196834817010,0.9569377990430620,1.0060362173038200,1.1286681715575600,1.0940919037199100,1.2150668286755800,1.2150668286755800,1.2953367875647700,1.4084507042253500
BLD10PRE,TypeRoof,,Construction Type,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD
BLD10PRE,RvalRoof,,R-value (m2·K / W),1.7574692442882300,1.7574692442882300,1.7574692442882300,1.7574692442882300,1.7574692442882300,1.7574692442882300,1.7574692442882300,2.0449897750511200,1.9762845849802400,2.0703933747412000,2.5000000000000000,2.3696682464455000,2.9850746268656700,2.9850746268656700,2.9325513196480900,2.9850746268656700
BLD10PRE,Uwindow,,U-Factor (W / m2·K),5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,3.5250000000000000,3.5250000000000000,3.5250000000000000,3.5250000000000000,3.5250000000000000,3.5250000000000000
BLD10PRE,SHGC,,SHGC,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.4070000000000000,0.4070000000000000,0.4070000000000000,0.4070000000000000,0.4070000000000000,0.4070000000000000
BLD10PRE,HVAC,,Air Conditioning (kW),2508.2871800000000000,2586.8158900000000000,2658.0779400000000000,2587.0624800000000000,2080.6488000000000000,2385.7545700000000000,1986.2684900000000000,2476.0274200000000000,1843.2445200000000000,1801.6322800000000000,2087.7958800000000000,1584.2991200000000000,2001.4703300000000000,1394.5393100000000000,1900.4451800000000000,1484.3949500000000000
BLD10PRE,HEAT,,Heating (kW),2274.1571500000000000,2965.0392800000000000,2586.7712500000000000,3207.3233300000000000,2291.8831700000000000,2726.6742800000000000,2675.9722300000000000,3499.5521500000000000,2759.9245800000000000,2984.1802900000000000,3927.9908200000000000,3174.7513200000000000,4238.4278300000000000,3871.4970300000000000,4331.2902800000000000,5476.7705400000000000
BLD10PRE,COP,,Air Conditioning (COP),3.1521777168673300,3.1515892102781200,3.1514178389742800,3.1519108121810800,3.1556662760192900,3.1532937937953900,3.1513274287505800,3.1528649453324700,3.1545563063982400,3.1530860642661200,3.1537855799389700,3.1911892988995700,3.1544724014469900,3.1899613479522500,3.1786973884718900,3.1912952589201400
BLD10PRE,EffHeat,,Heating Efficiency (%),0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000
BLD10PRE,Fan,,Fan Max Flow Rate (m3/s ),104.5700000000000000,108.0000000000000000,115.3300000000000000,109.8900000000000000,99.6300000000000000,112.4500000000000000,118.3100000000000000,103.8800000000000000,101.5300000000000000,99.8300000000000000,86.7100000000000000,83.3300000000000000,83.3500000000000000,82.4700000000000000,80.8300000000000000,92.1600000000000000
BLD10PST,TypeWall,,Construction Type,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame
BLD10PST,RvalWall,,R-value (m2·K / W),0.3200000000000000,1.1737089201877900,0.7336757153338220,1.3550135501355000,0.8006405124099280,1.1013215859030800,1.3550135501355000,1.9801980198019800,1.7605633802816900,1.9157088122605400,2.1459227467811200,2.1459227467811200,2.7100271002710000,2.4449877750611200,3.0395136778115500,3.9062500000000000
BLD10PST,TypeRoof,,Construction Type,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD
BLD10PST,RvalRoof,,R-value (m2·K / W),2.3752969121140100,2.6666666666666700,3.8314176245210700,2.4449877750611200,1.7574692442882300,3.6630036630036600,1.9960079840319400,3.0303030303030300,2.9850746268656700,2.7472527472527500,3.3783783783783800,3.5087719298245600,3.9682539682539700,3.6496350364963500,4.4052863436123300,5.7471264367816100
BLD10PST,Uwindow,,U-Factor (W / m2·K),5.8350000000000000,5.8350000000000000,5.8350000000000000,4.0920000000000000,5.8350000000000000,5.8350000000000000,4.0920000000000000,3.3540000000000000,4.0920000000000000,4.0920000000000000,3.3540000000000000,3.3540000000000000,2.9560000000000000,2.9560000000000000,2.9560000000000000,2.9560000000000000
BLD10PST,SHGC,,SHGC,0.2510000000000000,0.2510000000000000,0.2510000000000000,0.2550000000000000,0.4400000000000000,0.2510000000000000,0.3920000000000000,0.3550000000000000,0.3620000000000000,0.3920000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.4870000000000000,0.6160000000000000
BLD10PST,HVAC,,Air Conditioning (kW),2737.6386700000000000,2516.7278200000000000,2298.9301700000000000,2331.4038900000000000,2089.1320600000000000,1962.1853100000000000,1789.8304400000000000,2268.0382500000000000,1516.1452100000000000,1556.6178600000000000,2247.5347900000000000,1462.0669800000000000,2126.4840600000000000,1273.6198500000000000,1908.3817900000000000,1286.6883000000000000
BLD10PST,HEAT,,Heating (kW),2353.5783300000000000,2780.2314900000000000,2429.2666100000000000,2953.7438500000000000,2348.8006400000000000,2497.6382500000000000,2727.5954500000000000,3131.6899300000000000,2518.2427000000000000,2767.3755200000000000,3621.3013500000000000,2887.0058900000000000,3827.0219600000000000,3507.8011700000000000,3909.3424700000000000,5119.3990600000000000
BLD10PST,COP,,Air Conditioning (COP),2.7441375278352600,2.7522643412429100,2.7799504280288800,2.7718545210113700,2.8075734740292100,2.8161348792790600,2.7694740026323400,2.7725555301371100,2.8506226195180900,2.8296741126303100,2.7750032892705500,2.8631121261626500,2.7905240952053000,2.8584111315476100,2.8231489394478000,2.8283117552246300
BLD10PST,EffHeat,,Heating Efficiency (%),0.7505618995055920,0.7544920912323030,0.7530406685168250,0.7552197084388340,0.7515791359798000,0.7547120337382730,0.7494136691715040,0.7573957494572270,0.7566925153798720,0.7559686913758640,0.7579787762208740,0.7589747950947200,0.7592700103555190,0.7589450660910750,0.7592676554121390,0.7563708452530760
