3.0000000000000000,,Location Summary,,,,,,,,,,,,,,,,,
BLD,UWG,,,Miami,Houston,Phoenix,Atlanta,Los Angeles,Las Vegas,San Francisco,Baltimore,Albuquerque,Seattle,Chicago,Boulder,Minneapolis,Helena,Duluth,Fairbanks
BLD3PST,Uwindow,,U-Factor (W / m2·K),5.8350000000000000,5.8350000000000000,5.8350000000000000,4.0920000000000000,5.8350000000000000,5.8350000000000000,4.0920000000000000,3.3540000000000000,4.0920000000000000,4.0920000000000000,3.3540000000000000,3.3540000000000000,2.9560000000000000,2.9560000000000000,2.9560000000000000,2.9560000000000000
BLD3PST,SHGC,,SHGC,0.2510000000000000,0.2510000000000000,0.2510000000000000,0.2550000000000000,0.4400000000000000,0.2510000000000000,0.3920000000000000,0.3550000000000000,0.3620000000000000,0.3920000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.4870000000000000,0.6160000000000000
BLD3PST,HVAC,,Air Conditioning (kW),1475.1689600000000000,1405.2138000000000000,1215.6300000000000000,1262.2039199999900000,901.0017200000000000,919.9698400000000000,610.7420000000000000,1280.6756600000000000,613.6172600000000000,689.9515800000000000,1270.9274400000000000,608.9093000000000000,1204.0568400000000000,573.6523000000000000,988.3426200000000000,532.4302200000000000
BLD3PST,HEAT,,HEATSYS1 BOILER,2157.8931500000000000,2877.1675900000000000,2435.8300600000000000,3140.6751500000000000,2234.3422700000000000,2645.3088700000000000,2456.6815400000000000,3466.0462300000000000,2814.8410800000000000,2982.6091700000000000,4078.8928500000000000,3365.5416600000000000,4417.2370900000000000,4068.1662200000000000,4527.3687600000000000,5629.8293300000000000
BLD3PST,COP,,COOLSYS1 CHILLER 1,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000,2.5000000000000000
BLD3PST,EffHeat,,HEATSYS1 BOILER,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000,0.7000000000000000
BLD3PST,Fan,,Fan Max Flow Rate (m3/s ),89.4700000000000000,89.5400000000000000,91.8300000000000000,91.3100000000000000,89.4500000000000000,91.6300000000000000,87.1400000000000000,90.1900000000000000,95.7400000000000000,90.6800000000000000,91.1600000000000000,95.6700000000000000,91.5400000000000000,94.3000000000000000,92.4600000000000000,94.8100000000000000
BLD3NEW,TypeWall,,Construction Type,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall
BLD3NEW,RvalWall,,R-value (m2·K / W),0.4206983592763990,0.4206983592763990,0.4206983592763990,1.1668611435239200,1.1668611435239200,1.1668611435239200,1.1668611435239200,1.1668611435239200,1.1668611435239200,1.1668611435239200,1.4326647564469900,1.4326647564469900,1.6920473773265700,1.6920473773265700,1.9569471624266100,2.2026431718061700
BLD3NEW,TypeRoof,,Construction Type,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD,IEAD
BLD3NEW,RvalRoof,,R-value (m2·K / W),2.7932960893854700,2.7932960893854700,2.7932960893854700,2.7932960893854700,2.7932960893854700,2.7932960893854700,2.7932960893854700,2.7932960893854700,2.7932960893854700,2.7932960893854700,2.8490028490028500,2.8490028490028500,2.8490028490028500,2.8490028490028500,2.7932960893854700,3.7174721189591100
BLD3NEW,Uwindow,,U-Factor (W / m2·K),5.8350000000000000,5.8350000000000000,5.8350000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,5.8350000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,3.2410000000000000,2.6150000000000000
BLD3NEW,SHGC,,SHGC,0.2510000000000000,0.2510000000000000,0.2510000000000000,0.2520000000000000,0.2520000000000000,0.2520000000000000,0.3900000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.4870000000000000,0.2960000000000000
BLD3NEW,HVAC,,Air Conditioning (kW),1443.4133800000000000,1375.1916600000000000,1118.8005200000000000,1227.1328800000000000,834.7475600000000000,835.5215800000000000,601.7775800000000000,1250.6295800000000000,590.1524800000000000,652.2529000000000000,1238.7373600000000000,585.0039400000000000,1171.7151600000000000,545.4727800000000000,958.3592600000000000,481.0618000000000000
BLD3NEW,HEAT,,HEATSYS1 BOILER,2106.8007200000000000,2811.5062100000000000,2370.3824400000000000,3043.9011600000000000,2173.9682500000000000,2564.9427900000000000,2404.3016100000000000,3377.1861500000000000,2748.7005900000000000,2894.2611700000000000,3969.4164800000000000,3290.5072200000000000,4301.6083000000000000,3965.8732000000000000,4427.4759500000000000,5422.9984800000000000
BLD3NEW,COP,,COOLSYS1 CHILLER 1,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000,5.5000000000000000
BLD3NEW,EffHeat,,HEATSYS1 BOILER,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000
BLD3NEW,Fan,,Fan Max Flow Rate (m3/s ),85.2200000000000000,85.3500000000000000,86.9000000000000000,86.4300000000000000,83.9500000000000000,86.9100000000000000,86.1000000000000000,85.4200000000000000,90.1600000000000000,84.6100000000000000,85.9400000000000000,89.9100000000000000,86.2300000000000000,88.4100000000000000,87.9900000000000000,84.2500000000000000
