2.0000000000000000,,Zone Summary,,,,,,,,,,,,,,,,,,
BLD,UWG,Zone Name,Conditioned (Y/N),Multiplier,Area (m2),Volume (m3),Floor-to-Ceiling Height (m),Gross Wall Area  (m2),Window Glass Area (m2),People (m2/per),People,Lights (W/m2),Elec Plug and Process (W/m2),Gas Plug and Process (W/m2),SWH (L/h),Ventilation (L/s/Person),Ventilation (L/s/m2),Ventilation Total (L/s),Exhaust (L/s),Infiltration (ACH)
BLD3PRE,Total,Building Total Conditioned Zones,,,11344.9300000000000000,35185.0600000000000000,,4462.8441461180400000,1214.3111281320000000,,1411.2773372095700000,16.5136556163833000,17.0800189392181000,18.3782290822331000,15229.9890900000000000,7.3772417949513800,1.2571313394027200,,,0.5031013534672110
BLD3PST,Total,Building Total Conditioned Zones,,,11344.9300000000000000,35185.0600000000000000,,4462.8441461180400000,1214.3111281320000000,,1411.2773372095700000,16.5136556163833000,17.0800189392181000,18.3782290822331000,15229.9890900000000000,7.3772417949513800,1.2571313394027200,,,0.5031013534672110
BLD3PST,Total,Building Total Conditioned Zones,,,11344.9300000000000000,35185.0600000000000000,,4462.8441461180400000,1214.3111281320000000,,1411.2773372095700000,10.7650043858005000,17.0800189392181000,18.3782290822331000,15229.9890900000000000,7.3772417949513800,1.2571313394027200,,,0.1341603609245900
