2.0000000000000000,,Zone Summary,,,,,,,,,,,,,,,,,,
BLD,UWG,Zone Name,Conditioned (Y/N),Multiplier,Area (m2),Volume (m3),Floor-to-Ceiling Height (m),Gross Wall Area  (m2),Window Glass Area (m2),People (m2/per),People,Lights (W/m2),Elec Plug and Process (W/m2),Gas Plug and Process (W/m2),SWH (L/h),Ventilation (L/s/Person),Ventilation (L/s/m2),Ventilation Total (L/s),Exhaust (L/s),Infiltration (ACH)
BLD13PRE,Total,Total Conditioned Zones,,,2293.9900000000000000,13993.3600000000000000,,1177.0110934791300000,83.9300779735969000,,322.6625898068380000,32.3400598163096000,5.2173915865152000,0.0000000000000000,0.0000000000000000,10.0000000000000000,1.3679516911582000,3138.0675000000000000,,1.0069898267523400
BLD13PST,Total,Total Conditioned Zones,,,2293.9900000000000000,13993.3600000000000000,,1177.0110934791300000,83.9300779735969000,,322.6625898068380000,32.3400598163096000,5.2173915865152000,0.0000000000000000,0.0000000000000000,10.0000000000000000,1.3679516911582000,3138.0675000000000000,,1.0069898267523400
BLD13NEW,Total,Total Conditioned Zones,,,2293.9900000000000000,13993.3600000000000000,,1177.0110934791300000,83.9300779735969000,,322.6625898068380000,16.6605721820060000,5.2173915865152000,0.0000000000000000,0.0000000000000000,10.0000000000000000,1.3679516911582000,3138.0675000000000000,,0.2723667313483310
