1.0000000000000000,Building Summary Warehouse pre-1980 construction,,,,
UWG,,,Value,Value,Value
areaFloor,,Total Floor Area (m2),4835.1300000000000000,4835.1300000000000000,4835.1300000000000000
nFloor,,Number of Floors,1.0000000000000000,1.0000000000000000,1.0000000000000000
glazing,,Total,0.0058000000000000,0.0058000000000000,0.0058000000000000
hCeiling,,Floor to Ceiling Height (m),8.5300000000000000,8.5300000000000000,8.5300000000000000
areaWall,,Gross Dimensions - Total Area (m2),1977.6700000000000000,1977.6700000000000000,1977.6700000000000000
ver2hor,,Wall to Skin Ratio,0.3519246706242490,0.3519246706242490,0.3519246706242490
areaRoof,,Gross Dimensions - Total Area (m2),4598.2500000000000000,4598.2500000000000000,4598.2500000000000000
areaWindow,,Total Area (m2),17.6600000000000000,17.6600000000000000,17.6600000000000000
