2.0000000000000000,,Zone Summary,,,,,,,,,,,,,,,,,,
BLD,UWG,Zone Name,Conditioned (Y/N),Multiplier,Area (m2),Volume (m3),Floor-to-Ceiling Height (m),Gross Wall Area  (m2),Window Glass Area (m2),People (m2/per),People,Lights (W/m2),Elec Plug and Process (W/m2),Gas Plug and Process (W/m2),SWH (L/h),Ventilation (L/s/Person),Ventilation (L/s/m2),Ventilation Total (L/s),Exhaust (L/s),Infiltration (ACH)
BLD4PRE,Total,Total Conditioned Zones,,,46320.4300000000000000,178145.9000000000000000,,11589.7307672126000000,4636.0843070634200000,,2397.0599830625000000,15.4834561538461000,10.7600000000000000,0.0000000000000000,967.5482400000000000,10.0009959737233000,0.5175467334690370,23972.9872393812000000,,0.2576717521410240
BLD4PST,Total,Total Conditioned Zones,,,46320.4300000000000000,178145.9000000000000000,,11589.7307672126000000,4636.0843070634200000,,2397.0599830625000000,15.4834561538461000,10.7600000000000000,0.0000000000000000,967.5482400000000000,10.0009959737233000,0.5175467334690370,23972.9872393812000000,,0.2576717521410240
BLD4NEW,Total,Total Conditioned Zones,,,46320.4300000000000000,178145.9000000000000000,,11589.7307672126000000,4636.0843070634200000,,2397.0599830625000000,10.7639000000000000,10.7639000000000000,0.0000000000000000,967.5482400000000000,10.0009959737233000,0.5175467334690370,23972.9872393812000000,,0.0687124672376064
