2.0000000000000000,,Zone Summary,,,,,,,,,,,,,,,,,,
BLD,UWG,Zone Name,Conditioned (Y/N),Multiplier,Area (m2),Volume (m3),Floor-to-Ceiling Height (m),Gross Wall Area  (m2),Window Glass Area (m2),People (m2/per),People,Lights (W/m2),Elec Plug and Process (W/m2),Gas Plug and Process (W/m2),SWH (L/h),Ventilation (L/s/Person),Ventilation (L/s/m2),Ventilation Total (L/s),Exhaust (L/s),Infiltration (ACH)
BDL7PRE,Total,Total Conditioned Zones,,,3088.5615648000000000,11932.1629533642000000,,1634.1215181486300000,308.2800000000000000,,398.9163634560000000,18.8747228641901000,23.7787885575843000,3.2068172657542500,113.5620000000000000,10.0000000000000000,1.3185879587563000,,,0.7675666732839380
BDL7PRE,Total,Total Conditioned Zones,,,3088.5615648000000000,11932.1629533642000000,,1634.1215181486300000,308.2800000000000000,,398.9163634560000000,18.8747228641901000,23.7787885575843000,3.2068172657542500,113.5620000000000000,10.0000000000000000,1.3185879587563000,,,0.7675666732839380
BDL7PRE,Total,Total Conditioned Zones,,,3088.5615648000000000,11932.1629533642000000,,1634.1215181486300000,308.2800000000000000,,398.9163634560000000,13.4982713189953000,23.7787885575843000,3.2068172657542500,113.5620000000000000,10.0000000000000000,1.3185879587563000,,,0.2046844462090500
