2.0000000000000000,,Zone Summary,,,,,,,,,,,,,,,,,,
BLD,UWG,Zone Name,Conditioned (Y/N),Multiplier,Area (m2),Volume (m3),Floor-to-Ceiling Height (m),Gross Wall Area  (m2),Window Glass Area (m2),People (m2/per),People,Lights (W/m2),Elec Plug and Process (W/m2),Gas Plug and Process (W/m2),SWH (L/h),Ventilation (L/s/Person),Ventilation (L/s/m2),Ventilation Total (L/s),Exhaust (L/s),Infiltration (ACH)
BLD11PRE,Total,Total Conditioned Zones,,,4013.6300000000000000,11621.7500000000000000,,1694.6615743921800000,184.2301711554360000,,254.0540796070930000,16.0991576136438000,12.1576783243440000,4.4925636219903100,765.5971500000000000,10.0000000000000000,0.6442748033861630,2585.8806791148000000,,0.8923965022475950
BLD11PST,Total,Total Conditioned Zones,,,4013.6300000000000000,11621.7500000000000000,,1694.6615743921800000,184.2301711554360000,,254.0540796070930000,16.0991576136438000,12.1576783243440000,4.4925636219903100,765.5971500000000000,10.0000000000000000,0.6442748033861630,2585.8806791148000000,,0.8923965022475950
BLD11PST,Total,Total Conditioned Zones,,,4013.6300000000000000,11621.7500000000000000,,1694.6615743921800000,184.2301711554360000,,254.0540796070930000,26.5146038969583000,24.3153566486880000,8.9851272439806100,765.5971500000000000,10.0000000000000000,0.6442748033861630,2585.8806791148000000,,0.2379724005993590
