3.0000000000000000,,Location Summary,,,,,,,,,,,,,,,,,
Building,UWG,,,Miami,Houston,Phoenix,Atlanta,Los Angeles,Las Vegas,San Francisco,Baltimore,Albuquerque,Seattle,Chicago,Boulder,Minneapolis,Helena,Duluth,Fairbanks
BLD11PRE,Zone,,ASHRAE 90.1-2004 Climate Zone,1A,2A,2B,3A,3B-CA,3B,3C,4A,4B,4C,5A,5B,6A,6B,7.0000000000000000,8.0000000000000000
BLD11PRE,TypeWall,,Construction Type,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame,SteelFrame
BLD11PRE,RvalWall,,R-value (m2·K / W),0.7656967840735070,0.7656967840735070,0.7656967840735070,0.7824726134585290,0.7656967840735070,0.7656967840735070,0.7861635220125790,0.9891196834817010,0.9569377990430620,1.0060362173038200,1.1286681715575600,1.0940919037199100,1.2150668286755800,1.2150668286755800,1.2953367875647700,1.4084507042253500
BLD11PRE,TypeRoof,,Construction Type,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic
BLD11PRE,RvalRoof,,R-value attic floor (m2·K / W),1.7605633802816900,1.7605633802816900,1.7605633802816900,1.7605633802816900,1.7605633802816900,1.7605633802816900,1.7605633802816900,2.0491803278688500,1.9801980198019800,2.0703933747412000,2.5000000000000000,2.3696682464455000,2.9940119760479000,2.9940119760479000,2.9325513196480900,2.9940119760479000
BLD11PRE,Uwindow,,U-Factor (W / m2·K),5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,5.8350000000000000,3.5250000000000000,3.5250000000000000,3.5250000000000000,3.5250000000000000,3.5250000000000000,3.5250000000000000
BLD11PRE,SHGC,,SHGC,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.5400000000000000,0.4070000000000000,0.4070000000000000,0.4070000000000000,0.4070000000000000,0.4070000000000000,0.4070000000000000
BLD11PRE,HVAC,,Air Conditioning (kW),327.3283500000000000,335.4719400000000000,350.4178200000000000,330.9295000000000000,288.2534700000000000,343.8124800000000000,286.7552600000000000,320.9209100000000000,326.6808900000000000,297.4257500000000000,305.6704800000000000,303.3852200000000000,298.4716900000000000,289.8795000000000000,274.3576700000000000,260.0258600000000000
BLD11PRE,HEAT,,Heating (kW),119.4191900000000000,195.3715300000000000,153.1418000000000000,228.8077100000000000,130.7459700000000000,182.6176900000000000,153.8575000000000000,249.6406200000000000,208.0533600000000000,199.6261600000000000,299.3807500000000000,253.7590300000000000,328.7515500000000000,310.7575000000000000,341.7541900000000000,443.1058600000000000
BLD11PRE,COP,,Air Conditioning (COP),3.2190305743453000,3.2175900333124700,3.2171213084996600,3.2204199136069800,3.2326704941314300,3.2169158705350100,3.2329399174752700,3.2249135841600300,3.2184133338806600,3.2337916962468800,3.2297305307336200,3.2259967001688500,3.2330484093818100,3.2328427153351700,3.2354749116363300,3.2355012001498600
BLD11PRE,EffHeat,,CORRIDORFLR1 PTAC HEAT COIL,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000,1.0000000000000000
BLD11PRE,Fan,,Fan Max Flow Rate (m3/s ),17.7200000000000000,18.6400000000000000,20.2200000000000000,19.4400000000000000,17.0700000000000000,20.4400000000000000,17.5800000000000000,18.5300000000000000,20.2400000000000000,18.2500000000000000,17.7500000000000000,19.0500000000000000,17.8100000000000000,18.6500000000000000,17.0900000000000000,17.3600000000000000
