1.0000000000000000,Building Summary Quick Service Restaurant new construction,,,,
UWG,,,Value,Value,Value
areaFloor,,Total Floor Area (m2),232.2000000000000000,232.2000000000000000,232.2000000000000000
nFloor,,Number of Floors,1.0000000000000000,1.0000000000000000,1.0000000000000000
glazing,,Total,0.1400000000000000,0.1400000000000000,0.1400000000000000
hCeiling,,Floor to Ceiling Height (m),3.0480000000000000,3.0480000000000000,3.0480000000000000
areaWall,,Gross Dimensions - Total Area (m2),185.9000000000000000,185.9000000000000000,185.9000000000000000
ver2hor,,Wall to Skin Ratio,0.4400000000000000,0.4180000000000000,0.4180000000000000
areaRoof,,Gross Dimensions - Total Area (m2),258.8600000000000000,258.8600000000000000,258.8600000000000000
areaWindow,,Total Area (m2),26.0300000000000000,26.0300000000000000,26.0300000000000000
