3.0000000000000000,,Location Summary,,,,,,,,,,,,,,,,,
Building,UWG,,,Miami,Houston,Phoenix,Atlanta,Los Angeles,Las Vegas,San Francisco,Baltimore,Albuquerque,Seattle,Chicago,Boulder,Minneapolis,Helena,Duluth,Fairbanks
BLD9PRE,Zone,,ASHRAE 90.1-2004 Climate Zone,1A,2A,2B,3A,3B-CA,3B,3C,4A,4B,4C,5A,5B,6A,6B,7.0000000000000000,8.0000000000000000
BLD9PRE,TypeWall,,Construction Type,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall,MassWall
BLD9PRE,EffHeat,,Heating Efficiency (%),0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000,0.7800000000000000
BLD9PRE,Fan,,Fan Max Flow Rate (m3/s ),3.9500000000000000,4.0000000000000000,4.1400000000000000,4.0500000000000000,3.8500000000000000,4.1200000000000000,3.7800000000000000,3.9400000000000000,4.0800000000000000,3.8700000000000000,3.8900000000000000,4.0100000000000000,3.9600000000000000,4.0500000000000000,3.9200000000000000,4.5200000000000000
BLD9PST,TypeWall,,Construction Type,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame,WoodFrame
BLD9PST,RvalWall,,R-value (m2·K / W),0.3200000000000000,1.1737089201877900,0.7336757153338220,1.3550135501355000,0.8006405124099280,1.1013215859030800,1.3550135501355000,1.9801980198019800,1.7605633802816900,1.9157088122605400,2.1459227467811200,2.1459227467811200,2.7100271002710000,2.4449877750611200,3.0395136778115500,3.9062500000000000
BLD9PST,TypeRoof,,Construction Type,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic,Attic
BLD9PST,RvalRoof,,R-value attic floor (m2·K / W),2.3799777234085100,2.6684598717004500,3.8286598159180400,2.4460882157254100,1.7611835153223000,3.6691323235881200,2.0013449037753400,3.0365233022798200,2.9850568056310100,2.7518492426910900,3.3229877647590500,3.4533010104358800,3.9137411451606600,3.5942520720863200,4.4029587883057400,5.6812371462009600
BLD9PST,Uwindow,,U-Factor (W / m2·K),5.8350000000000000,5.8350000000000000,5.8350000000000000,4.0920000000000000,5.8350000000000000,5.8350000000000000,4.0920000000000000,3.3540000000000000,4.0920000000000000,4.0920000000000000,3.3540000000000000,3.3540000000000000,2.9560000000000000,2.9560000000000000,2.9560000000000000,2.9560000000000000
BLD9PST,SHGC,,SHGC,0.2510000000000000,0.2510000000000000,0.2510000000000000,0.2550000000000000,0.4400000000000000,0.2510000000000000,0.3920000000000000,0.3550000000000000,0.3620000000000000,0.3920000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.3850000000000000,0.4870000000000000,0.6160000000000000
BLD9PST,HVAC,,Air Conditioning (kW),56.7837100000000000,50.3083000000000000,51.7110900000000000,50.2157400000000000,50.5274400000000000,50.8871400000000000,36.2653300000000000,47.7337200000000000,40.8281500000000000,38.9171000000000000,47.7338600000000000,39.4041200000000000,46.8756500000000000,33.7170000000000000,39.6528600000000000,30.2161700000000000
BLD9PST,HEAT,,Heating (kW),78.5845500000000000,90.3607200000000000,78.7739400000000000,96.1970000000000000,75.0318900000000000,83.0725700000000000,77.4883500000000000,103.9677700000000000,86.0539400000000000,90.8697400000000000,119.9156100000000000,99.3612800000000000,128.0978800000000000,117.7675800000000000,129.6973000000000000,158.9947500000000000
